date,P_up,U_var,sign,c8,c16,a8,a16,ret,ret_sign,vol20d
2021-02-22,0.4902974461245215,0.001315831501390161,-1.0,-0.38712911754846574,-0.647066617012024,0.38712911754846574,0.647066617012024,0.0010085077,1.0,0.17985701761685174
2021-02-23,0.5300198214375218,0.00013813096356290585,1.0,0.376382440328598,0.6052466452121734,0.376382440328598,0.6052466452121734,0.014285714,1.0,0.18641479205603617
2021-02-24,0.4883128586772222,0.000823268903366059,-1.0,-0.41859245523810384,-0.6242586493492126,0.41859245523810384,0.6242586493492126,-0.026742734,-1.0,0.176804204942926
2021-02-25,0.5715790303623886,0.0013916463264303921,1.0,0.3258039027452469,0.6573107004165649,0.3258039027452469,0.6573107004165649,-0.006332923,-1.0,0.17571656045804765
2021-02-26,0.6061696442083165,0.0009742877817530001,1.0,0.38614336848258973,0.6779409408569336,0.38614336848258973,0.6779409408569336,0.027231308,1.0,0.18634944731785272
2021-03-01,0.526229299461895,0.0008250942584119009,1.0,0.36626660265028477,0.5924136936664581,0.36626660265028477,0.5924136936664581,-0.005819767,-1.0,0.17917832351956717
2021-03-02,0.5459151070465582,0.00018965726585806753,1.0,0.3811972089111805,0.6476783275604248,0.3811972089111805,0.6476783275604248,-0.01761308,-1.0,0.17922754558549242
2021-03-03,0.5378871436773424,0.0011173933082292429,1.0,0.4176048278808594,0.6550564408302307,0.4176048278808594,0.6550564408302307,-0.018375115,-1.0,0.1903686222446544
2021-03-04,0.5823890725384531,0.0015777932535835349,1.0,0.44957507848739625,0.7241198301315308,0.44957507848739625,0.7241198301315308,0.026741544,1.0,0.21167907490292098
2021-03-05,0.47145560184811935,0.0017160804947006628,-1.0,-0.39863230288028717,-0.627040034532547,0.39863230288028717,0.627040034532547,-0.0016147936,-1.0,0.21055416715112094
2021-03-08,0.4628373755662213,0.0024175821973982997,-1.0,-0.42172685265541077,-0.6899610161781311,0.42172685265541077,0.6899610161781311,0.009600083,1.0,0.21243778499754434
2021-03-09,0.6139847806458322,0.0009384165977285875,1.0,0.39848572909832003,0.60085529088974,0.39848572909832003,0.60085529088974,0.006098034,1.0,0.2136668922245876
2021-03-10,0.4978577775617058,0.0008252079072752752,-1.0,-0.3873149260878563,-0.6611748039722443,0.3873149260878563,0.6611748039722443,0.011942368,1.0,0.2173338510393807
2021-03-11,0.5418635406409309,0.0003461293122130448,1.0,0.40608048886060716,0.6476392626762391,0.40608048886060716,0.6476392626762391,7.613827e-05,1.0,0.21715066943366595
2021-03-12,0.47905801290081407,0.0008727604623494948,-1.0,-0.40901737064123156,-0.7001353144645691,0.40901737064123156,0.7001353144645691,0.0047455905,1.0,0.21649261351572466
2021-03-15,0.5314866117218509,0.0002105527281925615,1.0,0.4041462652385235,0.6767626762390136,0.4041462652385235,0.6767626762390136,0.0008335017,1.0,0.21579697649433655
2021-03-16,0.5324638354050892,0.00020802635903252538,1.0,0.43570206463336947,0.6758128941059113,0.43570206463336947,0.6758128941059113,0.0044416403,1.0,0.21585293387802837
2021-03-17,0.503449479623046,0.0001303380030572172,1.0,0.4260769337415695,0.657316392660141,0.4260769337415695,0.657316392660141,-0.015451873,-1.0,0.22202154620420828
2021-03-18,0.4902698639451657,0.0007813084306413281,-1.0,-0.3915835529565811,-0.7101754426956177,0.3915835529565811,0.7101754426956177,-0.007043332,-1.0,0.2234193658545819
2021-03-19,0.5541565607079582,0.0005936458434108694,1.0,0.4488036289811134,0.584363579750061,0.4488036289811134,0.584363579750061,0.0106399385,1.0,0.22451353819011063
2021-03-22,0.5386783320082162,0.0003344112829496611,1.0,0.4275008981116116,0.6754692494869232,0.4275008981116116,0.6754692494869232,-0.00963788,-1.0,0.2276247534355532
2021-03-23,0.5690259413067914,0.000594642075232308,1.0,0.4124328330159187,0.7236931324005127,0.4124328330159187,0.7236931324005127,-0.0034407498,-1.0,0.22190783671103942
2021-03-24,0.4980429783596619,0.0002688566076010241,-1.0,-0.4469172418117523,-0.7456923365592957,0.4469172418117523,0.7456923365592957,0.0056427303,1.0,0.19975483392790835
2021-03-25,0.49513658653205717,0.000831715273306021,-1.0,-0.38506713286042216,-0.6786082148551941,0.38506713286042216,0.6786082148551941,0.013656162,1.0,0.2024294883262984
2021-03-26,0.5065960464010777,0.0005390316665503422,1.0,0.4262914016842842,0.6783344864845275,0.4262914016842842,0.6783344864845275,0.001415464,1.0,0.1794087670090499
2021-03-29,0.5268377129128566,0.0008382896570952979,1.0,0.4674504518508911,0.7255642652511597,0.4674504518508911,0.7255642652511597,-0.0039375047,-1.0,0.1786044128548947
2021-03-30,0.529063739932538,0.0008561097416918264,1.0,0.4464090257883072,0.6676139891147613,0.4464090257883072,0.6676139891147613,0.0050933785,1.0,0.16499534006112138
2021-03-31,0.5553911314293307,0.0004680529785040241,1.0,0.47961653098464013,0.6504950135946274,0.47961653098464013,0.6504950135946274,0.011521783,1.0,0.14923322325717467
2021-04-01,0.5451054961100014,0.00029671204945642423,1.0,0.47957655042409897,0.6670457422733307,0.47957655042409897,0.6670457422733307,0.01380823,1.0,0.12816901142453896
2021-04-05,0.5222648420987561,0.0005257212999902839,1.0,0.5398996353149415,0.7050620973110199,0.5398996353149415,0.7050620973110199,-4.9170252e-05,-1.0,0.12755340989907832
2021-04-06,0.5363900922327075,0.0009665606203344198,1.0,0.5559333533048629,0.6998044490814209,0.5559333533048629,0.6998044490814209,0.0022373565,1.0,0.125153646308903
2021-04-07,0.5278919946241964,0.0011362445425401897,1.0,0.598202931880951,0.7112524449825287,0.598202931880951,0.7112524449825287,0.0046119126,1.0,0.12471781094300714
2021-04-08,0.5314322621352107,0.0005095466128724566,1.0,0.5777279317378998,0.6884617149829865,0.5777279317378998,0.6884617149829865,0.0028325845,1.0,0.11971551182062654
2021-04-09,0.5185046858070554,0.0003838499235178444,1.0,0.5866480469703674,0.7384928047657013,0.5866480469703674,0.7384928047657013,0.002410636,1.0,0.11947868448634706
2021-04-12,0.5028290940136746,0.0005925831892811185,1.0,0.6152950704097748,0.7441551506519317,0.6152950704097748,0.7441551506519317,0.0023562561,1.0,0.11910833441542365
2021-04-13,0.5507188285888115,0.0007963197602639958,1.0,0.6055959105491638,0.7321875870227814,0.6055959105491638,0.7321875870227814,-0.0019872044,-1.0,0.1199232604329511
2021-04-14,0.4877820177485893,0.0007098947608913445,-1.0,-0.6412126302719117,-0.7764751017093658,0.6412126302719117,0.7764751017093658,0.009712981,1.0,0.12279766987657881
2021-04-15,0.5364922334931163,0.0010492121414910362,1.0,0.6357687473297119,0.7117119371891022,0.6357687473297119,0.7117119371891022,0.0022365446,1.0,0.1035855113845507
2021-04-16,0.5136871790643511,0.0007339830193339385,1.0,0.5971139252185822,0.7745947122573853,0.5971139252185822,0.7745947122573853,-0.0024715057,-1.0,0.09880644222177917
2021-04-19,0.5163988842390391,0.0007650822789028635,1.0,0.5914558082818985,0.78300461769104,0.5914558082818985,0.78300461769104,-0.009429424,-1.0,0.1046305426086935
2021-04-20,0.5668962009598981,0.0004683988338993848,1.0,0.5555981934070587,0.7619259059429169,0.5555981934070587,0.7619259059429169,0.0076250606,1.0,0.09603387967888341
2021-04-21,0.5262074512593208,0.0002990209390270818,1.0,0.597936949133873,0.7677337765693665,0.597936949133873,0.7677337765693665,-0.0056634694,-1.0,0.09836586327148202
2021-04-22,0.5377717179199462,0.00024984931430848024,1.0,0.5596836939454078,0.7628574132919311,0.5596836939454078,0.7628574132919311,0.008870792,1.0,0.10013233828296872
2021-04-23,0.5341386119398909,0.0002704281025166555,1.0,0.5794955611228942,0.7539427280426025,0.5794955611228942,0.7539427280426025,0.004084084,1.0,0.09239487954024123
2021-04-26,0.5419999817265154,0.00024150252515785578,1.0,0.601661205291748,0.7919927120208741,0.601661205291748,0.7919927120208741,-0.00074171554,-1.0,0.09312684567813405
2021-04-27,0.5295007827196131,0.0006390511958608703,1.0,0.6100123196840286,0.8025482058525085,0.6100123196840286,0.8025482058525085,0.0019873576,1.0,0.08988125747426758
2021-04-28,0.5295540553216638,0.00039989111840059595,1.0,0.6288797825574874,0.8127064824104309,0.6288797825574874,0.8127064824104309,0.0021028987,1.0,0.08956271345496215
2021-04-29,0.5506082687003835,0.00039024528432500376,1.0,0.5933268398046494,0.7842844128608704,0.5933268398046494,0.7842844128608704,-0.0048169787,-1.0,0.08721378638031643
2021-04-30,0.5554717056997304,0.0003500248815018254,1.0,0.5788512349128723,0.7744346141815186,0.5788512349128723,0.7744346141815186,0.0006709319,1.0,0.07523930625642537
2021-05-03,0.5327605546871524,0.00021567381054738902,1.0,0.6352064102888108,0.7890531778335571,0.6352064102888108,0.7890531778335571,-0.004860995,-1.0,0.07828536540962726
2021-05-04,0.5220053847412631,0.0008361682944105642,1.0,0.5572763100266457,0.8038463354110718,0.5572763100266457,0.8038463354110718,0.00026469032,1.0,0.07821450249392288
2021-05-05,0.5409700311527639,0.0002454875140687553,1.0,0.5876108139753342,0.8184708952903748,0.5876108139753342,0.8184708952903748,0.008251341,1.0,0.08144989059131244
2021-05-06,0.5378828081729844,0.00032370145351531197,1.0,0.561441159248352,0.8230293750762939,0.561441159248352,0.8230293750762939,0.00787364,1.0,0.08471344467084012
2021-05-07,0.5276326999004286,0.0005430653785318121,1.0,0.6199303478002548,0.8145459055900574,0.6199303478002548,0.8145459055900574,-0.010558212,-1.0,0.09463660025366308
2021-05-10,0.5244790609592587,0.000537892130272625,1.0,0.5840188026428222,0.835703432559967,0.5840188026428222,0.835703432559967,-0.008876448,-1.0,0.100373425900725
2021-05-11,0.5829079147737689,0.000745574718009824,1.0,0.5367582812905312,0.7786265254020691,0.5367582812905312,0.7786265254020691,-0.01957755,-1.0,0.12247647090727129
2021-05-12,0.5657360255170786,0.002334286294794774,1.0,0.5429843917489052,0.847520625591278,0.5429843917489052,0.847520625591278,0.011966317,1.0,0.12523909294813937
2021-05-13,0.5215468124894501,0.001447988571214478,1.0,0.5658992156386375,0.8010474920272828,0.5658992156386375,0.8010474920272828,0.0156691,1.0,0.13766735283818993
2021-05-14,0.5364235886519217,0.0007981896387360156,1.0,0.5809794306755066,0.7669150710105896,0.5809794306755066,0.7669150710105896,-0.0028986202,-1.0,0.13778222944161006
2021-05-17,0.5345303197800992,0.0009655661234233972,1.0,0.5409195683896542,0.7991306185722351,0.5409195683896542,0.7991306185722351,-0.013526175,-1.0,0.14223459935129723
2021-05-18,0.5865931942604756,0.0012137008519825369,1.0,0.5111568480730057,0.7918294310569763,0.5111568480730057,0.7918294310569763,-0.0019240136,-1.0,0.1393588487885254
2021-05-19,0.5544895166862273,0.001563590619759616,1.0,0.5088781639933586,0.7907344222068786,0.5088781639933586,0.7907344222068786,0.014689734,1.0,0.147982141038356
2021-05-20,0.5437644271706801,0.0003482070380524863,1.0,0.5673454985022545,0.7693917751312256,0.5673454985022545,0.7693917751312256,-0.0009378833,-1.0,0.144621649168941
2021-05-21,0.5250165847781241,0.0005746575393589017,1.0,0.5021132973954081,0.7879296183586121,0.5021132973954081,0.7879296183586121,0.010518968,1.0,0.14880918626361164
2021-05-24,0.5390077140086812,0.00011172303099910793,1.0,0.5897199600934983,0.7754988074302673,0.5897199600934983,0.7754988074302673,-0.0016912413,-1.0,0.14893240378253506
2021-05-25,0.5536642897793008,0.0002345596534436934,1.0,0.5584246963262558,0.7816687226295471,0.5584246963262558,0.7816687226295471,-0.00023860653,-1.0,0.14879086130893904
2021-05-26,0.5330148742862191,0.0005398377784332167,1.0,0.6015023410320282,0.7745038509368897,0.6015023410320282,0.7745038509368897,0.005059666,1.0,0.14968490746355462
2021-05-27,0.48627663145658256,0.0004682348075561904,-1.0,-0.6013791263103485,-0.7960973024368286,0.6013791263103485,0.7960973024368286,-0.0025645897,-1.0,0.14888446043061682
2021-05-28,0.5538555815139703,0.0002592766207003049,1.0,0.5811233729124069,0.7649551928043365,0.5811233729124069,0.7649551928043365,-0.0017855442,-1.0,0.14907284216812813
2021-06-01,0.5153952461513424,0.0005201746107878275,1.0,0.6064376413822175,0.7911190629005432,0.6064376413822175,0.7911190629005432,0.0031958788,1.0,0.14815487101462438
2021-06-02,0.5232924187182904,0.00020031956007975988,1.0,0.5819800317287445,0.7774400472640991,0.5819800317287445,0.7774400472640991,-0.005372893,-1.0,0.14969059648482513
2021-06-03,0.5187246580316213,0.0003894863641493825,1.0,0.5724810004234314,0.8101898789405823,0.5724810004234314,0.8101898789405823,0.010158472,1.0,0.15116922524964385
2021-06-04,0.5381991799226331,0.000250992547144164,1.0,0.6259645521640778,0.7623123824596405,0.6259645521640778,0.7623123824596405,-0.00080450525,-1.0,0.14864117465959742
2021-06-07,0.5317191283192568,0.0003179450694526832,1.0,0.6165861308574676,0.7908556222915649,0.6165861308574676,0.7908556222915649,0.0002368097,1.0,0.14328976260405513
2021-06-08,0.5307652829955087,0.0002649021582423377,1.0,0.587246322631836,0.7726352572441101,0.587246322631836,0.7726352572441101,-0.0012547943,-1.0,0.1391225997765186
2021-06-09,0.5443418526221907,0.00020549751472517707,1.0,0.6034959733486176,0.7989564299583435,0.6034959733486176,0.7989564299583435,0.003935048,1.0,0.11627710355961318
2021-06-10,0.5577214172429701,0.0004959733810949225,1.0,0.6084372103214264,0.7893761992454529,0.6084372103214264,0.7893761992454529,0.0021250974,1.0,0.11032081520141608
2021-06-11,0.5303816733365556,0.00020145760246479926,1.0,0.6783217370510102,0.7743255019187927,0.6783217370510102,0.7743255019187927,0.0016234302,1.0,0.09708525506264691
2021-06-14,0.5545403042291037,0.00027873338729431975,1.0,0.6327514171600341,0.7667446315288544,0.6327514171600341,0.7667446315288544,-0.0015502272,-1.0,0.09649670272467029
2021-06-15,0.528004728087577,0.00010219518772384986,1.0,0.6006767719984054,0.7864848732948303,0.6006767719984054,0.7864848732948303,-0.009636226,-1.0,0.08946467958838039
2021-06-16,0.5594678248471519,0.0009658013231005662,1.0,0.507685137540102,0.7830040335655213,0.507685137540102,0.7830040335655213,0.004662781,1.0,0.08947989681807032
2021-06-17,0.5724545209307251,0.0010279335555784077,1.0,0.5634256631135941,0.7643290519714355,0.5634256631135941,0.7643290519714355,-0.02062466,-1.0,0.10668583874250444
2021-06-18,0.6239339006451183,0.0009732777304618734,1.0,0.4570359572768211,0.837047028541565,0.4570359572768211,0.837047028541565,0.01839942,1.0,0.12545574581116312
2021-06-21,0.46986917175123377,0.0007226413917843771,-1.0,-0.5177298843860626,-0.7816112995147705,0.5177298843860626,0.7816112995147705,0.0047957078,1.0,0.12109565416367492
2021-06-22,0.5460852398840166,0.0001270410224854226,1.0,0.5609238356351852,0.7785425305366516,0.5609238356351852,0.7785425305366516,-0.00028353377,-1.0,0.12087095334858079
2021-06-23,0.5376741184627682,0.00019944158285990971,1.0,0.5709086209535599,0.7987277269363403,0.5709086209535599,0.7987277269363403,0.0054123043,1.0,0.12206903764007244
2021-06-24,0.5272122885228516,0.00020054945433779385,1.0,0.6001240730285644,0.7693960309028626,0.6001240730285644,0.7693960309028626,0.0034790784,1.0,0.12146259220784987
2021-06-25,0.5136375755009147,0.0003745149800497173,1.0,0.5713199466466904,0.7760654926300049,0.5713199466466904,0.7760654926300049,0.0007496252,1.0,0.12084664129354279
2021-06-28,0.5786496514615694,0.0005917523808100537,1.0,0.622339391708374,0.7614522933959961,0.622339391708374,0.7614522933959961,0.0024578653,1.0,0.12054681527290209
2021-06-29,0.5332319532789747,0.00015638298396362227,1.0,0.6045039683580399,0.8393796563148499,0.6045039683580399,0.8393796563148499,0.0014010508,1.0,0.12029811400820636
2021-06-30,0.5251178544567612,0.00019617823208065323,1.0,0.5942914873361588,0.7704457879066468,0.5942914873361588,0.7704457879066468,0.003567681,1.0,0.11818829673222334
2021-07-01,0.5057994764910145,0.0003623450131372565,1.0,0.6580108821392059,0.7980641484260559,0.6580108821392059,0.7980641484260559,0.0067382315,1.0,0.1154344066889471
2021-07-02,0.5409366567530325,0.0010013169165108064,1.0,0.5926083087921142,0.7888598680496216,0.5926083087921142,0.7888598680496216,-0.002538774,-1.0,0.11601079079266338
2021-07-06,0.5632417759521594,0.0010119023416978153,1.0,0.6137613832950592,0.770226514339447,0.6137613832950592,0.770226514339447,0.0053218566,1.0,0.11686076802021929
2021-07-07,0.5166586013945152,0.0010660000783261436,1.0,0.6088497042655945,0.8011837363243103,0.6088497042655945,0.8011837363243103,-0.00971276,-1.0,0.12313486347289258
2021-07-08,0.5645222033713171,0.0006375690881085496,1.0,0.5276479817926883,0.8010327458381653,0.5276479817926883,0.8010327458381653,0.012527309,1.0,0.12945150659932136
2021-07-09,0.4733649337465101,0.0008608424044974819,-1.0,-0.6014362126588821,-0.7956144213676453,0.6014362126588821,0.7956144213676453,0.0035119937,1.0,0.12964150813871203
2021-07-12,0.5197384481245098,0.00026178335157802323,1.0,0.6184652179479599,0.8007214426994324,0.6184652179479599,0.8007214426994324,-0.0049636303,-1.0,0.13166130564917256
2021-07-13,0.5471882823172278,0.00035752220163732867,1.0,0.6127624362707138,0.8172882437705994,0.6127624362707138,0.8172882437705994,0.002804533,1.0,0.13136816978701446
2021-07-14,0.533200873363356,0.0004119348104206482,1.0,0.5705499082803727,0.7996179699897766,0.5705499082803727,0.7996179699897766,-0.005639227,-1.0,0.12762601695533654
2021-07-15,0.5478681512422339,0.00027653894074340955,1.0,0.5670222848653793,0.7903067111968994,0.5670222848653793,0.7903067111968994,-0.005740369,-1.0,0.12964477517628661
2021-07-16,0.5372382709379508,0.0001639612408491928,1.0,0.55067979991436,0.7947911858558655,0.55067979991436,0.7947911858558655,-0.0128222965,-1.0,0.11437651863017768
2021-07-19,0.5987071391738292,0.0007467682048771455,1.0,0.48501588553190234,0.829755449295044,0.48501588553190234,0.829755449295044,0.014679977,1.0,0.1076397528978684
2021-07-20,0.5022569713909281,0.0008175026732233206,1.0,0.5756572142243386,0.7929425120353699,0.5756572142243386,0.7929425120353699,0.006851852,1.0,0.10877012190729464
2021-07-21,0.5200890125944065,0.0006700444440931707,1.0,0.5722659707069397,0.7964220643043518,0.5722659707069397,0.7964220643043518,0.0035405555,1.0,0.10883667532061726
2021-07-22,0.5522831040543708,0.0003447340868600943,1.0,0.5512795835733414,0.8023308753967285,0.5512795835733414,0.8023308753967285,0.006323024,1.0,0.10930883312931086
2021-07-23,0.5431743043115475,0.0001527444892604352,1.0,0.5745453536510468,0.7799802005290986,0.5745453536510468,0.7799802005290986,0.0033465375,1.0,0.10928005462977275
2021-07-26,0.5320220116685284,0.0001372982508691525,1.0,0.6412346720695495,0.801073682308197,0.6412346720695495,0.801073682308197,-0.0045152362,-1.0,0.11141353693291559
2021-07-27,0.5371346765105925,0.00026604743656639067,1.0,0.5655680209398269,0.8067378282546998,0.5655680209398269,0.8067378282546998,0.0004330583,1.0,0.11138000939248824
2021-07-28,0.5369077063898944,0.0002030473412844019,1.0,0.6058981657028198,0.7851232886314392,0.6058981657028198,0.7851232886314392,-0.0016631354,-1.0,0.11185706096944092
2021-07-29,0.5467667689219471,0.0002420608256894925,1.0,0.6087607502937317,0.7827054977416992,0.6087607502937317,0.7827054977416992,0.0019169329,1.0,0.1115275449782572
2021-07-30,0.5202488627437144,0.00019403229263098332,1.0,0.5683164715766906,0.8002684593200684,0.5683164715766906,0.8002684593200684,-0.0019815962,-1.0,0.10988079578250037
2021-08-02,0.5591895513336751,0.00033434094243239723,1.0,0.6186553955078125,0.779531455039978,0.6186553955078125,0.779531455039978,0.005089349,1.0,0.1103407197767665
2021-08-03,0.5334456383720888,0.00013393854084824122,1.0,0.6427270710468292,0.7601104617118836,0.6427270710468292,0.7601104617118836,-0.0024296094,-1.0,0.10971048530694144
2021-08-04,0.5545476186933946,0.00019351849181228683,1.0,0.6440887153148651,0.7811991214752197,0.6440887153148651,0.7811991214752197,0.0045068627,1.0,0.1034529737021919
2021-08-05,0.527584347608533,0.00034044784600330947,1.0,0.614787632226944,0.7861473202705384,0.614787632226944,0.7861473202705384,0.0024019396,1.0,0.09474061232182805
2021-08-06,0.5035676100336641,0.0005043367764174776,1.0,0.6206207156181336,0.8185714364051819,0.6206207156181336,0.8185714364051819,-0.0006103488,-1.0,0.09429443760318347
2021-08-09,0.5464310103525803,0.0001398468470859928,1.0,0.6405184030532837,0.8196920394897461,0.6405184030532837,0.8196920394897461,0.0006785795,1.0,0.0919966703135014
2021-08-10,0.5212260515845413,0.00037599921061636687,1.0,0.5851046241819858,0.7993905782699585,0.5851046241819858,0.7993905782699585,0.0026446655,1.0,0.0919535596368552
2021-08-11,0.5267749636049766,0.00029676842895719045,1.0,0.6555664837360382,0.7806259393692017,0.6555664837360382,0.7806259393692017,0.0029983993,1.0,0.08893004636099819
2021-08-12,0.5360178893396771,0.0002258417593167634,1.0,0.6398281157016754,0.8049582600593567,0.6398281157016754,0.8049582600593567,0.0012362328,1.0,0.08498331303466314
2021-08-13,0.5602647311984488,0.0003715200690020359,1.0,0.6429618656635284,0.79748033285141,0.6429618656635284,0.79748033285141,0.002895948,1.0,0.06564129734570928
2021-08-16,0.5497958916193506,0.0008998853548091905,1.0,0.6045669138431549,0.7931521892547607,0.6045669138431549,0.7931521892547607,-0.00837176,-1.0,0.05920967850832056
2021-08-17,0.5617919403408306,0.0007527997274312789,1.0,0.5860718816518784,0.7943668603897095,0.5860718816518784,0.7943668603897095,-0.009390519,-1.0,0.06650253082662785
2021-08-18,0.5674459704382926,0.00032703574415735606,1.0,0.5083410993218422,0.7926555871963501,0.5083410993218422,0.7926555871963501,0.0006380458,1.0,0.06550555181705285
2021-08-19,0.5745140551990678,0.0006981408617224808,1.0,0.5429414570331573,0.8028358936309814,0.5429414570331573,0.8028358936309814,0.0102705415,1.0,0.07153488437476338
2021-08-20,0.5269232182031095,0.0004594059442046628,1.0,0.5660164266824722,0.7802952766418457,0.5660164266824722,0.7802952766418457,0.009850551,1.0,0.07836156518560256
2021-08-23,0.5412318313542153,0.000321332441799868,1.0,0.6104115456342697,0.7640221834182739,0.6104115456342697,0.7640221834182739,-0.00046651787,-1.0,0.07598036633264371
