date,P_up_can,P_up_ens,sign_can,sign_ens,fP,fP_vol,vol20d,ret,ret_sign
2023-07-27,0.56430507586759,0.5544978987873971,1.0,1.0,0.1286101517351801,1.5669818843375993,0.08207507248212169,0.009319994,1.0
2023-07-28,0.5667675013039408,0.5684016948055766,1.0,1.0,0.13353500260788165,1.7547350961956734,0.07609980725716957,0.0017942714,1.0
2023-07-31,0.5434624075430387,0.5441805297149419,1.0,1.0,0.0869248150860773,1.074797089724125,0.08087555866790526,-0.0061376495,-1.0
2023-08-01,0.5614211620193275,0.5601346191613212,1.0,1.0,0.12284232403865492,1.3970941798391059,0.08792701724145888,-0.009054547,-1.0
2023-08-02,0.53824647842329,0.5336577081343512,1.0,1.0,0.07649295684657997,0.921036764027425,0.08305092677527724,-0.0022621425,-1.0
2023-08-03,0.5546504686541442,0.5516293605964966,1.0,1.0,0.10930093730828849,1.2526649463306785,0.08725472651602022,-0.006801814,-1.0
2023-08-04,0.5902964520948843,0.5950046802612208,1.0,1.0,0.1805929041897687,1.9722125316771701,0.09156868303447623,0.008795488,1.0
2023-08-07,0.5559255162851271,0.5462129198900644,1.0,1.0,0.1118510325702542,1.216131194232306,0.09197283409941735,-0.0047476427,-1.0
2023-08-08,0.5657898987677363,0.5610458514965401,1.0,1.0,0.13157979753547266,1.4968461226468566,0.08790469210208565,-0.0040123938,-1.0
2023-08-09,0.552693202958886,0.54773920307987,1.0,1.0,0.10538640591777204,1.2486395692915302,0.08440098208449984,-0.0007833307,-1.0
2023-08-10,0.557625380636507,0.5600249019571539,1.0,1.0,0.11525076127301404,1.3639328988439614,0.08449884988528246,-0.0014558975,-1.0
2023-08-11,0.5455592071248018,0.5323061863291445,1.0,1.0,0.09111841424960354,1.0457540112767998,0.08713178555093821,0.006168547,1.0
2023-08-14,0.573387343887996,0.5635754991551218,1.0,1.0,0.1467746877759919,1.6211131646074781,0.09053944596861664,-0.011949349,-1.0
2023-08-15,0.5799248140442955,0.5799159296652353,1.0,1.0,0.15984962808859104,1.7041674083230185,0.0937992519443208,-0.008258123,-1.0
2023-08-16,0.5695622420016887,0.5642289825535316,1.0,1.0,0.1391244840033774,1.4467133595823125,0.09616589428851663,-0.007917368,-1.0
2023-08-17,0.5735596877900978,0.5616077952177785,1.0,1.0,0.1471193755801956,1.5261791439515315,0.09639718650543153,0.00036692197,1.0
2023-08-18,0.5667755034766175,0.5644634188990019,1.0,1.0,0.13355100695323507,1.3789732075062482,0.09684815210786461,0.005616432,1.0
2023-08-21,0.5861355144688979,0.5710405709075194,1.0,1.0,0.17227102893779578,1.799643365147108,0.09572509324574642,-0.0009802358,-1.0
2023-08-22,0.5734218120628882,0.5612870386221688,1.0,1.0,0.14684362412577645,1.2876815187658215,0.11403722270279902,0.015630705,1.0
2023-08-23,0.555169281830647,0.5448224309496832,1.0,1.0,0.11033856366129391,0.86638029656769,0.12735580910417577,-0.017704284,-1.0
2023-08-24,0.5555051089511815,0.5621825689655285,1.0,1.0,0.1110102179023631,0.8947122843476205,0.12407364897566618,0.006038288,1.0
2023-08-25,0.5464570189184912,0.5387340570880943,1.0,1.0,0.09291403783698238,0.7300526319894795,0.12727032787181478,0.006797772,1.0
2023-08-28,0.535068437215161,0.5337974203142954,1.0,1.0,0.0701368744303219,0.5052355434022735,0.13882015100920608,0.014926384,1.0
2023-08-29,0.5426322213462386,0.5432524313710274,1.0,1.0,0.08526444269247713,0.6278236160596848,0.13580954986626587,0.0036044053,1.0
2023-08-30,0.53549993221642,0.5323304764556107,1.0,1.0,0.07099986443284001,0.5236516240914978,0.13558606746617133,-0.0008867803,-1.0
2023-08-31,0.5442728181955164,0.5475323174284471,1.0,1.0,0.08854563639103286,0.6652815299665871,0.1330949867125876,0.0005547296,1.0
2023-09-01,0.5026321860241876,0.5072606378606889,1.0,1.0,0.005264372048375154,0.04043457131667527,0.13019482776621202,-0.003925308,-1.0
2023-09-05,0.5536510601190164,0.5425354910984249,1.0,1.0,0.10730212023803287,0.8171945402989487,0.131305478618077,-0.006723812,-1.0
2023-09-06,0.5413591991353572,0.5300659911833733,1.0,1.0,0.08271839827071448,0.6322550367435382,0.1308307462393021,-0.002465649,-1.0
2023-09-07,0.5392511912413387,0.5279842930876766,1.0,1.0,0.07850238248267738,0.6001010899160797,0.1308152639643688,0.00017976316,1.0
2023-09-08,0.5515642545896203,0.5366215982981912,1.0,1.0,0.10312850917924066,0.7767677566393958,0.13276620752825186,0.0064927773,1.0
2023-09-11,0.547289094048527,0.5361272350516628,1.0,1.0,0.09457818809705398,0.7174546696424057,0.13182461847268165,-0.0043526785,-1.0
2023-09-12,0.5313831031749824,0.5223485023013444,1.0,1.0,0.06276620634996477,0.5040662700410922,0.12451975083523836,0.002129806,1.0
2023-09-13,0.5478802374070859,0.5403480213653855,1.0,1.0,0.09576047481417183,0.7788858999535924,0.12294544659221258,0.008210291,1.0
2023-09-14,0.5230761829626406,0.5185623144778899,1.0,1.0,0.04615236592528116,0.34323274933086734,0.13446375969442093,-0.016375618,-1.0
2023-09-15,0.55532159505903,0.5617796320049515,1.0,1.0,0.11064319011806001,0.8228540117295914,0.13446272186908884,0.0013760744,1.0
2023-09-18,0.5541908186687629,0.5405536376775645,1.0,1.0,0.1083816373375257,0.8104409402234652,0.13373169093313736,-0.00234287,-1.0
2023-09-19,0.5498273191492524,0.5436168818421265,1.0,1.0,0.09965463829850485,0.7117479502090273,0.14001394492142635,-0.011199928,-1.0
2023-09-20,0.5590361164218735,0.5579859358707822,1.0,1.0,0.1180722328437469,0.8588607976144453,0.13747540133593475,-0.015482987,-1.0
