date,P_up,sign,fP,fP_vol,vol20d,ret,ret_sign
2021-03-12,0.42507264863084665,-1.0,0.1498547027383067,0.6668515371294619,0.2247197380445028,-0.006749419963093084,-1.0
2021-03-15,0.5923282526550132,1.0,0.18465650531002642,0.8216196164068337,0.22474695299703237,-0.001275984104457617,-1.0
2021-03-16,0.4644389786108609,-1.0,0.07112204277827816,0.3106020136889802,0.22898126748623035,-0.012685759862868795,-1.0
2021-03-17,0.507647884131014,1.0,0.015295768262028053,0.0662810833538571,0.2307712470595571,-0.011102973071742905,-1.0
2021-03-18,0.2634380075504163,-1.0,0.4731239848991674,2.000824317324184,0.23646453154463004,0.012786942826028547,1.0
2021-03-19,0.6098565618386003,1.0,0.21971312367720053,0.9434967769996863,0.23287109085405344,-0.000515437423697751,-1.0
2021-03-22,0.6079089522954221,1.0,0.21581790459084416,0.9242258384476393,0.23351208721164857,0.00531673999743143,1.0
2021-03-23,0.4775987453625971,-1.0,0.04480250927480578,0.1870030196330521,0.23958174238426627,-0.017911176994211853,-1.0
2021-03-24,0.43045784133944126,-1.0,0.13908431732111748,0.5919830837250526,0.23494643874944812,-0.015430189146808937,-1.0
2021-03-25,0.632247181450886,1.0,0.264494362901772,1.1540519781768617,0.22918756512129773,0.012733031929623273,1.0
2021-03-26,0.6408396302415335,1.0,0.2816792604830669,1.1557973423740988,0.2437099049773514,0.02328481586755049,1.0
2021-03-30,0.5530089217098797,1.0,0.1060178434197594,0.5168348228145347,0.20512906394816147,-0.010400699094332388,-1.0
2021-03-31,0.5852853153855829,1.0,0.17057063077116585,0.8459199360148107,0.20163921372362528,0.012024574166918489,1.0
2021-04-01,0.6856151898042199,1.0,0.37123037960843974,1.808032598756347,0.20532283536468873,-0.015439860548026041,-1.0
2021-04-05,0.5542771828125703,1.0,0.10855436562514065,0.5780467788103327,0.18779512247876262,0.003122067245233451,1.0
2021-04-06,0.6047999090376904,1.0,0.20959981807538086,1.0939417486086933,0.19160052931699148,0.012960112009227975,1.0
2021-04-08,0.6458801758579605,1.0,0.2917603517159211,1.5442298506539984,0.18893583205398945,-0.0026187118170183377,-1.0
2021-04-09,0.5466391315500526,1.0,0.09327826310010523,0.42150735233633074,0.22129688268326167,-0.03532558930400764,-1.0
2021-04-12,0.4652176216093177,-1.0,0.06956475678136465,0.3062292939822453,0.22716558522777347,0.013556195506029933,1.0
2021-04-13,0.6539134940938315,1.0,0.30782698818766296,1.3566695921782712,0.22689901060833492,0.005284484560774683,1.0
2021-04-15,0.6934687765024863,1.0,0.38693755300497257,1.7091537933402032,0.22639130224131535,0.002496282165007191,1.0
2021-04-16,0.5328820571569826,1.0,0.06576411431396512,0.2809788807045683,0.23405358491377853,-0.017676978554819645,-1.0
2021-04-19,0.41487643084621456,-1.0,0.17024713830757088,0.7377838579073924,0.23075476168650536,-0.004390823034999047,-1.0
2021-04-20,0.4823672817538783,-1.0,0.03526543649224345,0.15341624477431645,0.2298676815100044,0.007676757575422188,1.0
2021-04-22,0.49723054550897033,-1.0,0.005538908982059332,0.024636445544631656,0.224825816371318,-0.004498133053794207,-1.0
2021-04-23,0.5934972289289918,1.0,0.18699445785798363,0.8187663049198981,0.22838562937232468,0.010016518287169873,1.0
2021-04-26,0.5733222732651657,1.0,0.14664454653033143,0.6329891457115538,0.23166992281595258,0.011601643402658013,1.0
2021-04-27,0.4910077428833133,-1.0,0.01798451423337344,0.07896704577814675,0.2277470817877608,0.014433855260107098,1.0
2021-04-28,0.5442485422564619,1.0,0.08849708451292382,0.4038425895754222,0.21913757190880925,0.0020418099664161193,1.0
2021-04-29,0.5175206876458871,1.0,0.0350413752917742,0.15506355317004825,0.22598073225722212,-0.017710812045177438,-1.0
2021-04-30,0.4911407040597334,-1.0,0.017718591880533152,0.08462105656489809,0.2093875047157359,0.00020851346320172048,1.0
2021-05-03,0.5569749163377113,1.0,0.11394983267542269,0.5457340961347283,0.20880101405152315,-0.00940610742344028,-1.0
2021-05-04,0.450355965637202,-1.0,0.09928806872559603,0.48136735498310446,0.2062625720206576,0.0083709591539336,1.0
2021-05-05,0.5301035827719839,1.0,0.06020716554396777,0.30024597103521194,0.20052613973929678,0.0073164109749706,1.0
2021-05-06,0.603163327726571,1.0,0.206326655453142,1.0236092617147732,0.20156778877469217,0.006679247748155426,1.0
2021-05-07,0.623595491992597,1.0,0.247190983985194,1.246670794797408,0.19828088138165145,0.008041422748121585,1.0
2021-05-10,0.426085116208859,-1.0,0.14782976758228195,0.7415349194527031,0.19935644796254384,-0.006130201191218876,-1.0
2021-05-11,0.5623131659975318,1.0,0.12462633199506357,0.8023754298262937,0.1553217201853301,-0.0103866808073666,-1.0
2021-05-12,0.33641133121707933,-1.0,0.32717733756584133,2.200611517390796,0.14867564537413966,-0.0012724250884564858,-1.0
2021-05-14,0.7359741124079864,1.0,0.47194822481597276,2.975305446744159,0.1586217728779477,0.01671576048197254,1.0
2021-05-17,0.5664554122990374,1.0,0.1329108245980748,0.8128876327741615,0.1635045475405829,0.012393443335275034,1.0
2021-05-18,0.5554516236841531,1.0,0.11090324736830626,0.7431030747408985,0.149243424146745,-0.005159432408138875,-1.0
2021-05-19,0.510889338068627,1.0,0.02177867613725404,0.14313576784958645,0.15215397565855138,-0.00825677606093067,-1.0
2021-05-20,0.6589554180476449,1.0,0.3179108360952898,1.970188970091336,0.16136058059473948,0.01806313567497475,1.0
2021-05-21,0.6003625373264783,1.0,0.20072507465295653,1.2606115813139593,0.1592283282402792,0.001476108604989923,1.0
2021-05-24,0.6716697468094919,1.0,0.34333949361898375,2.1845707846281797,0.15716565287556986,0.0007073438653115716,1.0
2021-05-25,0.5574488734765599,1.0,0.11489774695311983,0.745496908547656,0.15412236541256558,0.006115021504864648,1.0
2021-05-26,0.6096187934804328,1.0,0.2192375869608656,1.4674078039749845,0.14940467562390244,0.008770423299721664,1.0
2021-05-28,0.582013388904586,1.0,0.16402677780917196,1.0803562676137288,0.15182656196503705,0.009533088035724946,1.0
2021-06-02,0.5644753315087689,1.0,0.12895066301753788,0.9704150534369747,0.13288196896866544,0.0073284506253876724,1.0
2021-06-03,0.4460951221870865,-1.0,0.10780975562582695,0.8076642306102084,0.13348338522355294,-0.001281017305247989,-1.0
2021-06-04,0.6251387085193596,1.0,0.2502774170387192,2.009452869690795,0.12455003091325587,0.0051945814919991395,1.0
2021-06-08,0.5842048027335258,1.0,0.16840960546705164,1.3032155945577184,0.12922620491217035,-0.006654976944212576,-1.0
2021-06-09,0.5335237624823682,1.0,0.06704752496473643,0.5199459846246529,0.12895094288137984,0.0065492869160790335,1.0
2021-06-10,0.5550481413973049,1.0,0.1100962827946097,0.8574695872952977,0.12839672033370259,0.003914130633349666,1.0
2021-06-11,0.5629592126862281,1.0,0.12591842537245612,0.9883053444940293,0.12740842298785812,0.0007911718082738162,1.0
2021-06-14,0.5016142288574804,1.0,0.0032284577149608307,0.026281563024179992,0.1228411610066925,0.003630213545097627,1.0
2021-06-15,0.47933213754409654,-1.0,0.041335724911806926,0.3514450728903181,0.11761645873097022,-0.006408632752808119,-1.0
2021-06-16,0.39226508606920457,-1.0,0.21546982786159086,1.7922554770009143,0.12022271971077979,-0.0048295020472909345,-1.0
2021-06-17,0.5274281174824627,1.0,0.05485623496492531,0.49824888521409394,0.11009805860650142,-0.000513069646403852,-1.0
2021-06-18,0.4994683549845635,-1.0,0.0010632900308730209,0.010220639354562988,0.10403361218281484,0.004026588209654625,1.0
2021-06-21,0.5926621941737145,1.0,0.18532438834742893,1.8452714381398319,0.1004320472950307,0.0016670371193598932,1.0
2021-06-22,0.5621080510390157,1.0,0.12421610207803147,1.28232101343237,0.0968681794783539,-0.005439749231269109,-1.0
2021-06-23,0.4978507390822151,-1.0,0.00429852183556978,0.0539569114094935,0.07966582451221388,0.006597840798329813,1.0
2021-06-24,0.5864538126793886,1.0,0.17290762535877713,2.159534320007886,0.08006708842587218,0.0044266891189239654,1.0
2021-06-25,0.4931998009266704,-1.0,0.013600398146659254,0.16596604689377964,0.08194687046660622,-0.0028782098242977616,-1.0
2021-06-28,0.5638578156809539,1.0,0.1277156313619079,1.5335522408367397,0.08328091339896151,-0.0041891404314852165,-1.0
2021-06-29,0.5217688662383089,1.0,0.04353773247661774,0.5484447194127946,0.07938399429432459,-0.0017112919035373597,-1.0
2021-06-30,0.5462605750273907,1.0,0.09252115005478134,1.2579428923451745,0.07354956303484873,-0.002639697229908089,-1.0
2021-07-01,0.5048446127117429,1.0,0.009689225423485714,0.13947964100357782,0.06946695126091681,0.002691338986766656,1.0
2021-07-02,0.6009821003640662,1.0,0.20196420072813237,2.748651290378242,0.07347756386381776,0.007133188273225066,1.0
2021-07-07,0.5993210709798489,1.0,0.19864214195969776,2.4966799136736273,0.07956251855585873,-0.0095562557277451,-1.0
2021-07-08,0.5264851831522699,1.0,0.05297036630453977,0.6938748158639682,0.07633994647663425,-0.0024224839292732447,-1.0
2021-07-09,0.5597454753161957,1.0,0.11949095063239135,1.6507852609196643,0.07238430912923349,0.00017844744498685117,1.0
2021-07-13,0.4338239253003899,-1.0,0.13235214939922024,1.7505171553840153,0.07560745634062971,0.007073622118194622,1.0
2021-07-15,0.6162913079473807,1.0,0.23258261589476148,3.079254108548211,0.07553212813749177,-5.0225736783704455e-05,-1.0
2021-07-16,0.46582611339076957,-1.0,0.06834777321846086,0.8251026992910151,0.0828354740290996,-0.010738912280361723,-1.0
2021-07-19,0.5143681887326246,1.0,0.028736377465249152,0.34198105095833375,0.084029151278181,-0.0076369809214345,-1.0
2021-07-20,0.6305483685752336,1.0,0.2610967371504671,2.7546364698023105,0.09478446249178027,0.012279233123449584,1.0
2021-07-22,0.44282039619577085,-1.0,0.1143592076084583,1.2030280549724173,0.09505946859325762,0.002022238326785386,1.0
2021-07-23,0.5666876287487072,1.0,0.1333752574974143,1.4172376666320001,0.09410930900134375,-0.0019929055322251976,-1.0
2021-07-26,0.534699243390411,1.0,0.06939848678082194,0.7287876337682261,0.09522456689062388,-0.004929081202650898,-1.0
2021-07-27,0.46738787154369577,-1.0,0.06522425691260847,0.6956647261075871,0.09375817755997778,-0.002352898858342667,-1.0
2021-07-28,0.5391620695613908,1.0,0.07832413912278158,0.8525156367408041,0.09187413784246515,0.004395444954646832,1.0
2021-07-29,0.5992172094584901,1.0,0.19843441891698022,2.2053517690584474,0.0899785792457499,-0.000976039499086867,-1.0
2021-07-30,0.5422665278417441,1.0,0.08453305568348823,0.8941964400053177,0.09453521832740189,0.007746000136419795,1.0
2021-08-02,0.5630565651163193,1.0,0.1261131302326386,1.1626183838775277,0.10847336665366507,0.015460955882416139,1.0
2021-08-03,0.6054331660873107,1.0,0.21086633217462136,1.8995557776424243,0.11100823395474686,0.007938242467802281,1.0
2021-08-04,0.5489534098145487,1.0,0.09790681962909731,0.8890532746595236,0.11012480626269805,0.0022018725316477195,1.0
2021-08-05,0.6195501628268001,1.0,0.23910032565360018,2.147402955594073,0.11134394922514845,-0.003461233501561467,-1.0
2021-08-06,0.4878756346259299,-1.0,0.024248730748140157,0.22234086167001169,0.10906106311726467,0.0012347307242392969,1.0
2021-08-09,0.47128483976637037,-1.0,0.057430320467259266,0.5633954160844665,0.10193608046439817,0.0013439090538649445,1.0
2021-08-10,0.4847061079435048,-1.0,0.030587784112990346,0.3026196717624396,0.10107665484814271,0.00013208706805212245,1.0
2021-08-11,0.5333088900384885,1.0,0.06661778007697694,0.6549695142018385,0.10171126843691185,0.005045395484346349,1.0
2021-08-12,0.489965959177071,-1.0,0.02006808164585805,0.19238246435462608,0.10431346595532623,0.010064482340847336,1.0
2021-08-13,0.6085594455544637,1.0,0.21711889110892746,2.086428501138329,0.10406246415368184,0.002054024277023725,1.0
2021-08-16,0.5637313396737447,1.0,0.12746267934748934,1.37695390115614,0.09256858870908248,0.0031122785775283823,1.0
2021-08-17,0.4943017004093139,-1.0,0.011396599181372147,0.13131282837992828,0.08678968629324084,-0.00275360231817956,-1.0
2021-08-18,0.44271406077763137,-1.0,0.11457187844473726,1.3258102637674907,0.0864164968214712,-0.007142898400624986,-1.0
2021-08-20,0.641061938379337,1.0,0.282123876758674,3.2627731096340966,0.08646751314874995,0.0027931806783987323,1.0
2021-08-23,0.6368144547260848,1.0,0.27362890945216956,3.129606806470657,0.08743236015668958,0.007768362083601765,1.0
2021-08-24,0.551473240161715,1.0,0.1029464803234299,1.2355633068650866,0.08331947035933693,0.0006045728309951315,1.0
2021-08-25,0.49285444689826025,-1.0,0.014291106203479509,0.17482014074875274,0.08174748139585553,0.00013525983096518424,1.0
2021-08-26,0.46295813953132964,-1.0,0.07408372093734072,0.9069681513708154,0.0816828251635613,0.004105261588480014,1.0
2021-08-27,0.6505849213753451,1.0,0.30116984275069014,3.401213051096583,0.08854777346382056,0.013519836521704187,1.0
2021-08-30,0.613480741511417,1.0,0.22696148302283392,2.460105309161094,0.09225681607110905,0.011880446175423387,1.0
2021-08-31,0.6161323742248073,1.0,0.23226474844961453,2.749062430108456,0.08448871364498305,-0.00326573477436376,-1.0
2021-09-01,0.5761859685482625,1.0,0.15237193709652508,1.7789980051282612,0.08565042605853819,0.009246783727399066,1.0
2021-09-02,0.5852038264270513,1.0,0.17040765285410253,1.9821916088517137,0.08596931401239254,0.005190230833697296,1.0
2021-09-03,0.5465509807952035,1.0,0.09310196159040696,1.1294931334901048,0.08242808993687663,0.0031287476677577253,1.0
2021-09-08,0.5231186632416706,1.0,0.04623732648334111,0.5601084204597543,0.08255067196702397,0.0009075978909154347,1.0
2021-09-09,0.5364136825596383,1.0,0.07282736511927657,0.8711117980635183,0.08360277668282282,-0.000803098507419775,-1.0
2021-09-13,0.5069746321016844,1.0,0.013949264203368728,0.1679001071878294,0.08308073435452737,0.001423151293159064,1.0
2021-09-15,0.6251294813620328,1.0,0.25025896272406567,2.996041752834205,0.08352986485830009,0.006281634763507293,1.0
2021-09-16,0.588802500455707,1.0,0.17760500091141407,2.1614954990447908,0.08216764781138862,-0.002515647600612625,-1.0
2021-09-17,0.5097196354055836,1.0,0.019439270811167253,0.20434529351649017,0.09512952550384308,-0.010705054879733056,-1.0
2021-09-20,0.4331047449469089,-1.0,0.13379051010618215,1.356639808400174,0.09861903600186658,0.00949017386246398,1.0
2021-09-21,0.5552917589452733,1.0,0.11058351789054655,1.133962467696933,0.09751955734050052,-0.0008740239935656202,-1.0
2021-09-22,0.5826135271920365,1.0,0.16522705438407304,1.6342982889967346,0.10109969244690506,0.015746528367181822,1.0
2021-09-23,0.6149948342309682,1.0,0.22998966846193647,2.2702669055195894,0.10130512315656533,0.0016972499684944076,1.0
2021-09-24,0.5141067031513653,1.0,0.028213406302730615,0.2798348521935623,0.10082163133566846,0.00010644538279747096,1.0
2021-09-27,0.5369662660227201,1.0,0.07393253204544026,0.6994603789212546,0.10569938523103051,-0.0059646824901542495,-1.0
2021-09-28,0.3675085887602948,-1.0,0.2649828224794104,2.481616357258223,0.1067783187777553,-0.0021015082285871234,-1.0
2021-09-29,0.559925956941634,1.0,0.1198519138832681,1.0856006786172305,0.11040147288405153,-0.005259376020738893,-1.0
2021-09-30,0.5069541233921907,1.0,0.013908246784381406,0.13256878620422838,0.10491343537652299,-0.004886983449795879,-1.0
2021-10-01,0.6281247310861755,1.0,0.256249462172351,2.521246526839185,0.10163601989909478,0.009080467581137563,1.0
2021-10-04,0.46306033334576413,-1.0,0.07387933330847174,0.7218929922276662,0.10234111440878502,0.007407660919946268,1.0
2021-10-05,0.5947131982199355,1.0,0.18942639643987103,1.780117292869069,0.10641231181714254,-0.009892144870289554,-1.0
2021-10-06,0.5399849340828665,1.0,0.07996986816573304,0.7368487459036391,0.10852955726709079,0.008180302016037588,1.0
2021-10-07,0.6163543094219356,1.0,0.23270861884387117,2.1217254824926832,0.10967894799023496,0.005893622760496431,1.0
2021-10-08,0.48781195500834357,-1.0,0.024376089983312865,0.22193688381249016,0.10983343356261466,0.0028359561343596074,1.0
2021-10-11,0.504512026126235,1.0,0.00902405225247005,0.08230183179815752,0.10964582507229285,0.0025632525445875576,1.0
2021-10-12,0.5622769660451296,1.0,0.12455393209025911,1.0995785788197734,0.11327424386890875,0.00943759784921161,1.0
2021-10-13,0.6642023895366664,1.0,0.3284047790733329,2.8381050985380076,0.1157126912750708,0.009734787740718787,1.0
2021-10-14,0.7460532905078671,1.0,0.4921065810157341,4.241512407749746,0.11602148802313934,0.007552396132719963,1.0
2021-10-18,0.5635638795194033,1.0,0.1271277590388067,1.1837133638760855,0.10739741808990406,-0.003155307734996393,-1.0
2021-10-19,0.570486317448164,1.0,0.14097263489632805,1.2663963830524783,0.11131793866666964,-0.008260625212080042,-1.0
2021-10-20,0.5686438357546008,1.0,0.13728767150920151,1.2091135942590898,0.11354406414835445,-0.004844908296702255,-1.0
2021-10-21,0.5106817202834159,1.0,0.021363440566831704,0.20914988159038128,0.10214416763893688,-0.003476668084567369,-1.0
2021-10-22,0.4722560740453355,-1.0,0.05548785190932903,0.5434887056612371,0.10209568539574264,0.000579633328010587,1.0
2021-10-25,0.625496601900097,1.0,0.2509932038001941,2.3878736957272197,0.10511159122415595,0.007889480889700096,1.0
2021-10-26,0.5314673954356315,1.0,0.06293479087126297,0.6108364323281963,0.10303051281893535,-0.0031448386638428527,-1.0
2021-10-27,0.5434120647166228,1.0,0.08682412943324569,0.687236051522867,0.12633814719243772,-0.0194223384240636,-1.0
2021-10-28,0.535707453461261,1.0,0.07141490692252206,0.5466073852683055,0.13065119288036625,-0.010393515763905459,-1.0
2021-10-29,0.5110567096507976,1.0,0.022113419301595272,0.15945230116217132,0.1386836009290626,0.014599655057507821,1.0
2021-11-01,0.6024165840468696,1.0,0.2048331680937392,1.5071384293759973,0.13590866247007355,-0.002270048271341696,-1.0
2021-11-02,0.5419135530986828,1.0,0.08382710619736566,0.6251032704801129,0.1341012120013097,-0.0033400508475575075,-1.0
2021-11-03,0.5717256617347285,1.0,0.143451323469457,1.1054633344353295,0.12976579050695689,0.004913376165984751,1.0
2021-11-04,0.5527328456963168,1.0,0.10546569139263351,0.8113484432949305,0.12998816016005596,0.008469704042186388,1.0
2021-11-08,0.5883054710089342,1.0,0.1766109420178683,1.371567249519821,0.1287657911631376,-0.001344921435271762,-1.0
2021-11-09,0.5355848532681561,1.0,0.07116970653631216,0.5533414697387561,0.12861806032703973,-0.0014991358050348014,-1.0
2021-11-10,0.32019149614400927,-1.0,0.35961700771198146,2.735027304964828,0.13148571023739963,-0.007970140510272006,-1.0
2021-11-11,0.5337716261261652,1.0,0.06754325225233049,0.49920826258134526,0.13530074983749776,0.012820606684330382,1.0
2021-11-12,0.5551731242341088,1.0,0.11034624846821761,0.8472840007018547,0.13023525568382194,0.0003700663573213969,1.0
2021-11-15,0.48042227863021136,-1.0,0.03915544273957727,0.3061531990505095,0.12789493254035006,-0.006087981951756416,-1.0
2021-11-16,0.5132353095696278,1.0,0.026470619139255636,0.20574575098484604,0.12865694194192762,-0.005586294529162039,-1.0
2021-11-17,0.4962553118393068,-1.0,0.007489376321386354,0.05845026226695744,0.12813246734771588,-0.007478195643460861,-1.0
2021-11-18,0.5344681156942205,1.0,0.06893623138844096,0.4811625189035819,0.1432701606632307,-0.019603372100156835,-1.0
2021-11-22,0.4299866671071143,-1.0,0.1400266657857714,0.9635499749660291,0.14532371898064567,0.004983697932798847,1.0
2021-11-23,0.49075683681710836,-1.0,0.01848632636578329,0.12702131860053445,0.14553719461786085,-0.0050446817378146935,-1.0
2021-11-24,0.5191192258813034,1.0,0.03823845176260687,0.26419100762092307,0.14473790045675466,0.006959452503032093,1.0
2021-11-29,0.5684261920512821,1.0,0.13685238410256417,0.9445478275298769,0.14488666440581635,-0.004148599194972014,-1.0
2021-11-30,0.5307779567029935,1.0,0.061555913405987095,0.45157328774232114,0.13631433717822658,0.01081664117042136,1.0
2021-12-01,0.42964631372803563,-1.0,0.14070737254392873,1.0052922883572237,0.13996662878401522,0.013674571102433752,1.0
2021-12-03,0.4928717561154468,-1.0,0.014256487769106374,0.10007087815317467,0.14246390190845046,-0.01654091957599968,-1.0
2021-12-06,0.4862541672711673,-1.0,0.02749166545766535,0.17864121974737343,0.15389318040115743,0.015636548581649423,1.0
2021-12-07,0.658010184882831,1.0,0.31602036976566206,1.9189890453344705,0.16468065335442353,0.017060948527881648,1.0
2021-12-08,0.5840039121030636,1.0,0.16800782420612714,1.023360366867712,0.1641726899394817,0.002696066593683266,1.0
2021-12-09,0.41990365064122276,-1.0,0.16019269871755448,0.9903682079666223,0.1617506473137447,-0.00031677089480919296,-1.0
2021-12-10,0.5303034616605622,1.0,0.060606923321124384,0.36830661217808475,0.16455562109707533,-0.008169055116863166,-1.0
2021-12-13,0.48149307101606936,-1.0,0.037013857967861274,0.22470179869092388,0.16472435104435296,-0.002495911181322197,-1.0
2021-12-14,0.46560107021754893,-1.0,0.06879785956490214,0.4205784633535414,0.16357913102904215,-0.005974060321640162,-1.0
2021-12-15,0.6113439465215155,1.0,0.22268789304303094,1.4203823457024252,0.15678024562668338,0.0015678167505297491,1.0
2021-12-16,0.43018929102805226,-1.0,0.1396214179438955,0.8443260262822112,0.16536434220639293,-0.01525945397337003,-1.0
2021-12-17,0.5406508303815745,1.0,0.08130166076314893,0.4507729456283666,0.18036055968225062,-0.021842546279377872,-1.0
2021-12-20,0.4205881730110231,-1.0,0.15882365397795384,0.8623119340129494,0.18418352769262356,0.00942870544420904,1.0
2021-12-21,0.6013118455539737,1.0,0.2026236911079473,1.080728058039793,0.1874881378350284,0.011007170994593363,1.0
2021-12-22,0.6188924141183706,1.0,0.23778482823674119,1.3633964008254467,0.17440623144727252,0.006909306212627531,1.0
2021-12-23,0.5449627004378581,1.0,0.08992540087571621,0.5149077828543783,0.17464370100839613,-0.004032754879180422,-1.0
2021-12-28,0.5349585261631596,1.0,0.06991705232631928,0.4029400836145324,0.17351724280973885,-0.0011402602889762914,-1.0
2021-12-29,0.4848235594726529,-1.0,0.030352881054694247,0.176450947204205,0.17201880486120114,-0.0005606259494814747,-1.0
2021-12-30,0.5984208202741215,1.0,0.19684164054824294,1.0307122159765085,0.19097633412809892,0.02451472011672462,1.0
2022-01-04,0.4842517670857871,-1.0,0.0314964658284258,0.1666699938322873,0.1889750224633674,0.0067395852346920915,1.0
2022-01-05,0.3359336949043504,-1.0,0.32813261019129925,1.7484383121202138,0.187671825718229,-0.010005417462796928,-1.0
2022-01-06,0.5052829101607527,1.0,0.010565820321505326,0.05976164794897712,0.1767993468072724,0.003764183651131514,1.0
2022-01-07,0.4435069576805976,-1.0,0.11298608463880477,0.655491521281621,0.17236849138474544,0.010700318921871732,1.0
2022-01-10,0.5279091655431639,1.0,0.05581833108632783,0.3442455896207528,0.1621468299646818,0.002913311252602302,1.0
2022-01-11,0.6394411485788158,1.0,0.2788822971576317,1.6945147757674606,0.16457944253175572,0.008673115731830494,1.0
2022-01-12,0.5886148864795923,1.0,0.17722977295918452,1.0765710051160953,0.16462432307479097,0.0024956237305924223,1.0
